modelid,name,term,var,order,beta
total_linking,dc,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,dc,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,dc,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,dc,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,dc,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,denver,(Intercept),intercept,1,0.8518580959374911
total_linking,denver,scale(log(total + 1)),total,2,-0.03490849100596381
total_linking,denver,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,denver,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,denver,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,denver,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,denver,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,denver,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,denver,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,denver,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,denver,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,el_paso,(Intercept),intercept,1,0.6755833436018535
total_linking,el_paso,scale(log(total + 1)),total,2,-0.025935036532258406
total_linking,el_paso,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,el_paso,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,el_paso,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,el_paso,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,el_paso,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,el_paso,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,el_paso,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,el_paso,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,el_paso,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,fort_worth,(Intercept),intercept,1,-0.17134525021496377
total_linking,fort_worth,scale(log(total + 1)),total,2,0.017408446664304567
total_linking,fort_worth,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,fort_worth,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,fort_worth,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,fort_worth,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,fort_worth,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,fort_worth,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,fort_worth,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,fort_worth,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,fort_worth,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,houston,(Intercept),intercept,1,-0.12448976254197097
total_linking,houston,scale(log(total + 1)),total,2,0.019366997081118137
total_linking,houston,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,houston,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,houston,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,houston,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,houston,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,houston,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,houston,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,houston,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,houston,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,indianapolis,(Intercept),intercept,1,0.10512896258338206
total_linking,indianapolis,scale(log(total + 1)),total,2,0.013581216340371502
total_linking,indianapolis,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,indianapolis,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,indianapolis,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,indianapolis,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,indianapolis,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,indianapolis,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,indianapolis,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,indianapolis,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,indianapolis,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,jacksonville,(Intercept),intercept,1,0.23441820218769843
total_linking,jacksonville,scale(log(total + 1)),total,2,-0.004757442375231543
total_linking,jacksonville,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,jacksonville,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,jacksonville,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,jacksonville,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,jacksonville,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,jacksonville,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,jacksonville,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,jacksonville,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,jacksonville,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,la,(Intercept),intercept,1,0.13715708837123516
total_linking,la,scale(log(total + 1)),total,2,-0.039326193314331494
total_linking,la,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,la,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,la,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,la,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,la,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,la,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,la,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,la,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,la,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,nashville,(Intercept),intercept,1,0.3047481019731497
total_linking,nashville,scale(log(total + 1)),total,2,0.014804282324484434
total_linking,nashville,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,nashville,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,nashville,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,nashville,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,nashville,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,nashville,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,nashville,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,nashville,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,nashville,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,nyc,(Intercept),intercept,1,0.3069346470869481
total_linking,nyc,scale(log(total + 1)),total,2,0.051874216423947885
total_linking,nyc,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,nyc,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,nyc,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,nyc,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,nyc,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,nyc,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,nyc,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,nyc,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,nyc,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,oklahoma,(Intercept),intercept,1,0.5202138194562655
total_linking,oklahoma,scale(log(total + 1)),total,2,-0.00894759315308849
total_linking,oklahoma,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,oklahoma,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,oklahoma,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,oklahoma,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,oklahoma,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,oklahoma,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,oklahoma,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,oklahoma,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,oklahoma,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,philadelphia,(Intercept),intercept,1,0.18076096765531557
total_linking,philadelphia,scale(log(total + 1)),total,2,0.00355482322011486
total_linking,philadelphia,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,philadelphia,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,philadelphia,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,philadelphia,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,philadelphia,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,philadelphia,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,philadelphia,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,philadelphia,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,philadelphia,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,phoenix,(Intercept),intercept,1,-0.03165066400491645
total_linking,phoenix,scale(log(total + 1)),total,2,-0.002580875589252474
total_linking,phoenix,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,phoenix,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,phoenix,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,phoenix,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,phoenix,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,phoenix,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,phoenix,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,phoenix,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,phoenix,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,portland,(Intercept),intercept,1,0.12382682256280492
total_linking,portland,scale(log(total + 1)),total,2,-0.01114653688674101
total_linking,portland,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,portland,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,portland,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,portland,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,portland,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,portland,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,portland,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,portland,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,portland,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,san_antonio,(Intercept),intercept,1,0.5103822326940048
total_linking,san_antonio,scale(log(total + 1)),total,2,-0.01467721238205481
total_linking,san_antonio,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,san_antonio,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,san_antonio,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,san_antonio,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,san_antonio,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,san_antonio,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,san_antonio,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,san_antonio,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,san_antonio,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,san_diego,(Intercept),intercept,1,0.38978824736646944
total_linking,san_diego,scale(log(total + 1)),total,2,-0.02897408457320543
total_linking,san_diego,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,san_diego,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,san_diego,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,san_diego,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,san_diego,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,san_diego,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,san_diego,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,san_diego,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,san_diego,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
total_linking,san_francisco,(Intercept),intercept,1,0.45805541918309256
total_linking,san_francisco,scale(log(total + 1)),total,2,-6.502573316234519e-4
total_linking,san_francisco,scale(log(pop_density)),pop_density,3,-0.04448954240068534
total_linking,san_francisco,"scale(logit(black, 0.01))",black,4,0.1516836255331531
total_linking,san_francisco,"scale(logit(hisplat, 0.01))",hisplat,5,-0.040412905629218704
total_linking,san_francisco,"scale(logit(asian, 0.01))",asian,6,0.05890939286914253
total_linking,san_francisco,scale(log(median_household_income)),median_household_income,7,0.014683200838251254
total_linking,san_francisco,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.12139171414035073
total_linking,san_francisco,"scale(logit(some_college, 0.01))",some_college,9,0.0414812122602281
total_linking,san_francisco,"scale(logit(over_65, 0.01))",over_65,10,0.10897254613319524
total_linking,san_francisco,scale(log(unemployment + 1)),unemployment,11,0.019944877342474802
